nohup: ignoring input
 Simulation of RV_0.001_smallD, simulation tag : 4
 Advancement : 9.3 % done in 104.76s.
 Advancement : 9.3 % done in 104.88s.
 Advancement : 9.3 % done in 105.01s.
 Advancement : 9.3 % done in 105.22s.
 Advancement : 9.3 % done in 105.37s.
 Advancement : 9.4 % done in 105.42s.
 Advancement : 9.4 % done in 105.54s.
 Advancement : 9.4 % done in 105.82s.
 Advancement : 9.4 % done in 106.20s.
 Advancement : 9.4 % done in 106.99s.
 Advancement : 9.5 % done in 107.06s.
 Advancement : 9.5 % done in 107.14s.
 Advancement : 9.5 % done in 107.47s.
 Advancement : 9.5 % done in 107.59s.
 Advancement : 9.5 % done in 107.75s.
 Advancement : 9.6 % done in 107.86s.
 Advancement : 9.6 % done in 108.07s.
 Advancement : 9.6 % done in 108.36s.
 Advancement : 9.6 % done in 108.64s.
 Advancement : 9.6 % done in 108.69s.
 Advancement : 9.7 % done in 108.82s.
 Advancement : 9.7 % done in 109.28s.
 Advancement : 9.7 % done in 109.31s.
 Advancement : 9.7 % done in 109.88s.
 Advancement : 9.7 % done in 110.04s.
 Advancement : 9.8 % done in 110.28s.
 Advancement : 9.8 % done in 110.42s.
 Advancement : 9.8 % done in 111.08s.
 Advancement : 9.8 % done in 111.22s.
 Advancement : 9.8 % done in 111.28s.
 Advancement : 9.9 % done in 111.44s.
 Advancement : 9.9 % done in 111.69s.
 Advancement : 9.9 % done in 111.75s.
 Advancement : 9.9 % done in 111.95s.
 Advancement : 9.9 % done in 112.10s.
 Advancement : 10.0 % done in 112.21s.
 Advancement : 10.0 % done in 112.41s.
 Advancement : 10.0 % done in 112.43s.
 Advancement : 10.0 % done in 112.53s.
 Advancement : 10.0 % done in 112.84s.
 Advancement : 10.1 % done in 112.94s.
 Advancement : 10.1 % done in 113.32s.
 Advancement : 10.1 % done in 113.43s.
 Advancement : 10.1 % done in 113.55s.
 Advancement : 10.1 % done in 113.68s.
 Advancement : 10.2 % done in 114.30s.
 Advancement : 10.2 % done in 114.48s.
 Advancement : 10.2 % done in 114.90s.
 Advancement : 10.2 % done in 115.24s.
 Advancement : 10.2 % done in 115.52s.
 Advancement : 10.3 % done in 115.56s.
 Advancement : 10.3 % done in 116.01s.
 Advancement : 10.3 % done in 116.15s.
 Advancement : 10.3 % done in 116.38s.
 Advancement : 10.3 % done in 116.74s.
 Advancement : 10.4 % done in 117.02s.
 Advancement : 10.4 % done in 117.43s.
 Advancement : 10.4 % done in 117.72s.
 Advancement : 10.4 % done in 118.05s.
 Advancement : 10.4 % done in 118.34s.
 Advancement : 10.5 % done in 118.44s.
 Advancement : 10.5 % done in 118.67s.
 Advancement : 10.5 % done in 118.70s.
 Advancement : 10.5 % done in 118.93s.
 Advancement : 10.5 % done in 119.05s.
 Advancement : 10.6 % done in 119.23s.
 Advancement : 10.6 % done in 119.40s.
 Advancement : 10.6 % done in 119.46s.
 Advancement : 10.6 % done in 119.59s.
 Advancement : 10.6 % done in 119.68s.
 Advancement : 10.7 % done in 119.75s.
 Advancement : 10.7 % done in 119.94s.
 Advancement : 10.7 % done in 120.03s.
 Advancement : 10.7 % done in 120.20s.
 Advancement : 10.7 % done in 120.43s.
 Advancement : 10.8 % done in 121.16s.
 Advancement : 10.8 % done in 121.22s.
 Advancement : 10.8 % done in 121.43s.
 Advancement : 10.8 % done in 121.60s.
 Advancement : 10.8 % done in 121.64s.
 Advancement : 10.9 % done in 121.78s.
 Advancement : 10.9 % done in 121.89s.
 Advancement : 10.9 % done in 121.94s.
 Advancement : 10.9 % done in 122.09s.
 Advancement : 10.9 % done in 122.44s.
 Advancement : 11.0 % done in 122.67s.
 Advancement : 11.0 % done in 123.16s.
 Advancement : 11.0 % done in 123.34s.
 Advancement : 11.0 % done in 123.69s.
 Advancement : 11.0 % done in 124.25s.
 Advancement : 11.1 % done in 124.36s.
 Advancement : 11.1 % done in 124.69s.
 Advancement : 11.1 % done in 125.26s.
 Advancement : 11.1 % done in 125.33s.
 Advancement : 11.1 % done in 125.37s.
 Advancement : 11.2 % done in 125.54s.
 Advancement : 11.2 % done in 125.83s.
 Advancement : 11.2 % done in 126.09s.
 Advancement : 11.2 % done in 126.38s.
 Advancement : 11.2 % done in 126.42s.
 Advancement : 11.3 % done in 126.59s.
 Advancement : 11.3 % done in 126.72s.
 Advancement : 11.3 % done in 126.94s.
 Advancement : 11.3 % done in 127.10s.
 Advancement : 11.3 % done in 127.14s.
 Advancement : 11.4 % done in 127.39s.
 Advancement : 11.4 % done in 127.46s.
 Advancement : 11.4 % done in 127.50s.
 Advancement : 11.4 % done in 127.56s.
 Advancement : 11.4 % done in 127.73s.
 Advancement : 11.5 % done in 127.91s.
 Advancement : 11.5 % done in 128.09s.
 Advancement : 11.5 % done in 128.13s.
 Advancement : 11.5 % done in 128.25s.
 Advancement : 11.5 % done in 128.38s.
 Advancement : 11.6 % done in 128.51s.
 Advancement : 11.6 % done in 128.53s.
 Advancement : 11.6 % done in 128.89s.
 Advancement : 11.6 % done in 129.20s.
 Advancement : 11.6 % done in 129.33s.
 Advancement : 11.7 % done in 129.40s.
 Advancement : 11.7 % done in 129.89s.
 Advancement : 11.7 % done in 130.37s.
 Advancement : 11.7 % done in 130.49s.
 Advancement : 11.7 % done in 130.61s.
 Advancement : 11.8 % done in 130.92s.
 Advancement : 11.8 % done in 130.98s.
 Advancement : 11.8 % done in 131.01s.
 Advancement : 11.8 % done in 131.34s.
 Advancement : 11.8 % done in 131.41s.
 Advancement : 11.9 % done in 131.69s.
 Advancement : 11.9 % done in 131.95s.
 Advancement : 11.9 % done in 132.05s.
 Advancement : 11.9 % done in 132.16s.
 Advancement : 11.9 % done in 132.47s.
 Advancement : 12.0 % done in 132.65s.
 Advancement : 12.0 % done in 132.77s.
 Advancement : 12.0 % done in 132.96s.
 Advancement : 12.0 % done in 132.99s.
 Advancement : 12.0 % done in 133.27s.
 Advancement : 12.1 % done in 133.32s.
 Advancement : 12.1 % done in 133.55s.
 Advancement : 12.1 % done in 133.69s.
 Advancement : 12.1 % done in 133.86s.
 Advancement : 12.1 % done in 134.10s.
 Advancement : 12.2 % done in 134.55s.
 Advancement : 12.2 % done in 134.68s.
 Advancement : 12.2 % done in 134.73s.
 Advancement : 12.2 % done in 135.19s.
 Advancement : 12.2 % done in 135.37s.
 Advancement : 12.3 % done in 135.54s.
 Advancement : 12.3 % done in 135.97s.
 Advancement : 12.3 % done in 136.26s.
 Advancement : 12.3 % done in 136.49s.
 Advancement : 12.3 % done in 136.76s.
 Advancement : 12.4 % done in 136.87s.
 Advancement : 12.4 % done in 136.93s.
 Advancement : 12.4 % done in 137.27s.
 Advancement : 12.4 % done in 137.52s.
 Advancement : 12.4 % done in 137.63s.
 Advancement : 12.5 % done in 137.72s.
 Advancement : 12.5 % done in 138.24s.
 Advancement : 12.5 % done in 138.34s.
 Advancement : 12.5 % done in 138.41s.
 Advancement : 12.5 % done in 138.47s.
 Advancement : 12.6 % done in 138.60s.
 Advancement : 12.6 % done in 139.05s.
 Advancement : 12.6 % done in 139.21s.
 Advancement : 12.6 % done in 139.35s.
 Advancement : 12.6 % done in 139.57s.
 Advancement : 12.7 % done in 139.74s.
 Advancement : 12.7 % done in 140.09s.
 Advancement : 12.7 % done in 140.64s.
 Advancement : 12.7 % done in 140.75s.
 Advancement : 12.7 % done in 140.79s.
 Advancement : 12.8 % done in 140.99s.
 Advancement : 12.8 % done in 141.51s.
 Advancement : 12.8 % done in 142.11s.
 Advancement : 12.8 % done in 142.65s.
 Advancement : 12.8 % done in 142.84s.
 Advancement : 12.9 % done in 142.97s.
 Advancement : 12.9 % done in 143.31s.
 Advancement : 12.9 % done in 143.40s.
 Advancement : 12.9 % done in 143.65s.
 Advancement : 12.9 % done in 143.98s.
 Advancement : 13.0 % done in 144.35s.
 Advancement : 13.0 % done in 144.53s.
 Advancement : 13.0 % done in 144.58s.
 Advancement : 13.0 % done in 144.67s.
 Advancement : 13.0 % done in 144.73s.
 Advancement : 13.1 % done in 144.84s.
 Advancement : 13.1 % done in 145.43s.
 Advancement : 13.1 % done in 145.57s.
 Advancement : 13.1 % done in 145.63s.
 Advancement : 13.1 % done in 145.89s.
 Advancement : 13.2 % done in 146.16s.
 Advancement : 13.2 % done in 146.45s.
 Advancement : 13.2 % done in 146.50s.
 Advancement : 13.2 % done in 146.66s.
 Advancement : 13.2 % done in 147.38s.
 Advancement : 13.3 % done in 147.69s.
 Advancement : 13.3 % done in 147.93s.
 Advancement : 13.3 % done in 148.07s.
 Advancement : 13.3 % done in 148.13s.
 Advancement : 13.3 % done in 148.30s.
 Advancement : 13.4 % done in 148.46s.
 Advancement : 13.4 % done in 148.70s.
 Advancement : 13.4 % done in 149.28s.
 Advancement : 13.4 % done in 149.47s.
 Advancement : 13.4 % done in 150.09s.
 Advancement : 13.5 % done in 150.48s.
 Advancement : 13.5 % done in 150.73s.
 Advancement : 13.5 % done in 151.26s.
 Advancement : 13.5 % done in 151.31s.
 Advancement : 13.5 % done in 151.34s.
 Advancement : 13.6 % done in 151.57s.
 Advancement : 13.6 % done in 151.70s.
 Advancement : 13.6 % done in 152.15s.
 Advancement : 13.6 % done in 152.46s.
 Advancement : 13.6 % done in 152.51s.
 Advancement : 13.7 % done in 152.68s.
 Advancement : 13.7 % done in 152.78s.
 Advancement : 13.7 % done in 152.87s.
 Advancement : 13.7 % done in 153.01s.
 Advancement : 13.7 % done in 153.10s.
 Advancement : 13.8 % done in 153.45s.
 Advancement : 13.8 % done in 153.48s.
 Advancement : 13.8 % done in 153.78s.
 Advancement : 13.8 % done in 154.06s.
 Advancement : 13.8 % done in 154.18s.
 Advancement : 13.9 % done in 154.24s.
 Advancement : 13.9 % done in 154.39s.
 Advancement : 13.9 % done in 154.50s.
 Advancement : 13.9 % done in 154.66s.
 Advancement : 13.9 % done in 154.98s.
 Advancement : 14.0 % done in 155.28s.
 Advancement : 14.0 % done in 155.42s.
 Advancement : 14.0 % done in 155.66s.
 Advancement : 14.0 % done in 155.80s.
 Advancement : 14.0 % done in 155.85s.
 Advancement : 14.1 % done in 156.01s.
 Advancement : 14.1 % done in 156.05s.
 Advancement : 14.1 % done in 156.39s.
 Advancement : 14.1 % done in 156.48s.
 Advancement : 14.1 % done in 156.62s.
 Advancement : 14.2 % done in 156.82s.
 Advancement : 14.2 % done in 156.99s.
 Advancement : 14.2 % done in 157.60s.
 Advancement : 14.2 % done in 157.77s.
 Advancement : 14.2 % done in 157.98s.
 Advancement : 14.3 % done in 158.30s.
 Advancement : 14.3 % done in 158.38s.
 Advancement : 14.3 % done in 158.71s.
 Advancement : 14.3 % done in 158.94s.
 Advancement : 14.3 % done in 159.12s.
 Advancement : 14.4 % done in 159.27s.
 Advancement : 14.4 % done in 159.45s.
 Advancement : 14.4 % done in 159.78s.
 Advancement : 14.4 % done in 159.95s.
 Advancement : 14.4 % done in 160.00s.
 Advancement : 14.5 % done in 160.19s.
 Advancement : 14.5 % done in 160.26s.
 Advancement : 14.5 % done in 160.53s.
 Advancement : 14.5 % done in 160.82s.
 Advancement : 14.5 % done in 160.98s.
 Advancement : 14.6 % done in 161.19s.
 Advancement : 14.6 % done in 161.24s.
 Advancement : 14.6 % done in 161.39s.
 Advancement : 14.6 % done in 161.62s.
 Advancement : 14.6 % done in 161.92s.
 Advancement : 14.7 % done in 161.93s.
 Advancement : 14.7 % done in 162.19s.
 Advancement : 14.7 % done in 162.36s.
 Advancement : 14.7 % done in 162.46s.
 Advancement : 14.7 % done in 162.46s.
 Advancement : 14.8 % done in 162.89s.
 Advancement : 14.8 % done in 163.04s.
 Advancement : 14.8 % done in 163.13s.
 Advancement : 14.8 % done in 163.43s.
 Advancement : 14.8 % done in 163.44s.
 Advancement : 14.9 % done in 163.79s.
 Advancement : 14.9 % done in 163.84s.
 Advancement : 14.9 % done in 164.18s.
 Advancement : 14.9 % done in 164.26s.
 Advancement : 14.9 % done in 164.52s.
 Advancement : 15.0 % done in 164.86s.
 Advancement : 15.0 % done in 165.43s.
 Advancement : 15.0 % done in 165.68s.
 Advancement : 15.0 % done in 166.54s.
 Advancement : 15.0 % done in 166.69s.
 Advancement : 15.1 % done in 166.90s.
 Advancement : 15.1 % done in 167.17s.
 Advancement : 15.1 % done in 167.22s.
 Advancement : 15.1 % done in 167.86s.
 Advancement : 15.1 % done in 168.28s.
 Advancement : 15.2 % done in 168.69s.
 Advancement : 15.2 % done in 169.24s.
 Advancement : 15.2 % done in 169.35s.
 Advancement : 15.2 % done in 170.09s.
 Advancement : 15.2 % done in 170.54s.
 Advancement : 15.3 % done in 170.76s.
 Advancement : 15.3 % done in 170.90s.
 Advancement : 15.3 % done in 171.00s.
 Advancement : 15.3 % done in 171.10s.
 Advancement : 15.3 % done in 171.18s.
 Advancement : 15.4 % done in 171.66s.
 Advancement : 15.4 % done in 172.45s.
 Advancement : 15.4 % done in 172.66s.
 Advancement : 15.4 % done in 172.91s.
 Advancement : 15.4 % done in 173.02s.
 Advancement : 15.5 % done in 173.13s.
 Advancement : 15.5 % done in 173.55s.
 Advancement : 15.5 % done in 174.08s.
 Advancement : 15.5 % done in 174.25s.
 Advancement : 15.5 % done in 174.53s.
 Advancement : 15.6 % done in 174.61s.
 Advancement : 15.6 % done in 174.95s.
 Advancement : 15.6 % done in 175.28s.
 Advancement : 15.6 % done in 175.61s.
 Advancement : 15.6 % done in 175.66s.
 Advancement : 15.7 % done in 175.75s.
 Advancement : 15.7 % done in 175.99s.
 Advancement : 15.7 % done in 176.12s.
 Advancement : 15.7 % done in 176.17s.
 Advancement : 15.7 % done in 176.29s.
 Advancement : 15.8 % done in 176.33s.
 Advancement : 15.8 % done in 176.74s.
 Advancement : 15.8 % done in 176.99s.
 Advancement : 15.8 % done in 177.42s.
 Advancement : 15.8 % done in 177.77s.
 Advancement : 15.9 % done in 178.08s.
 Advancement : 15.9 % done in 178.23s.
 Advancement : 15.9 % done in 178.28s.
 Advancement : 15.9 % done in 178.56s.
 Advancement : 15.9 % done in 178.93s.
 Advancement : 16.0 % done in 179.18s.
 Advancement : 16.0 % done in 179.50s.
 Advancement : 16.0 % done in 179.54s.
 Advancement : 16.0 % done in 179.65s.
 Advancement : 16.0 % done in 179.77s.
 Advancement : 16.1 % done in 179.81s.
 Advancement : 16.1 % done in 179.88s.
 Advancement : 16.1 % done in 180.04s.
 Advancement : 16.1 % done in 180.34s.
 Advancement : 16.1 % done in 180.43s.
 Advancement : 16.2 % done in 180.62s.
 Advancement : 16.2 % done in 180.91s.
 Advancement : 16.2 % done in 181.01s.
 Advancement : 16.2 % done in 181.06s.
 Advancement : 16.2 % done in 181.14s.
 Advancement : 16.3 % done in 181.19s.
 Advancement : 16.3 % done in 181.28s.
 Advancement : 16.3 % done in 181.32s.
 Advancement : 16.3 % done in 181.46s.
 Advancement : 16.3 % done in 182.50s.
 Advancement : 16.4 % done in 182.61s.
 Advancement : 16.4 % done in 182.74s.
 Advancement : 16.4 % done in 182.96s.
 Advancement : 16.4 % done in 183.00s.
 Advancement : 16.4 % done in 183.09s.
 Advancement : 16.5 % done in 183.17s.
 Advancement : 16.5 % done in 183.61s.
 Advancement : 16.5 % done in 183.74s.
 Advancement : 16.5 % done in 184.03s.
 Advancement : 16.5 % done in 184.42s.
 Advancement : 16.6 % done in 184.66s.
 Advancement : 16.6 % done in 185.11s.
 Advancement : 16.6 % done in 185.35s.
 Advancement : 16.6 % done in 185.44s.
 Advancement : 16.6 % done in 185.52s.
 Advancement : 16.7 % done in 185.55s.
 Advancement : 16.7 % done in 185.70s.
 Advancement : 16.7 % done in 185.81s.
 Advancement : 16.7 % done in 186.01s.
 Advancement : 16.7 % done in 186.06s.
 Advancement : 16.8 % done in 186.10s.
 Advancement : 16.8 % done in 186.10s.
 Advancement : 16.8 % done in 186.11s.
 Advancement : 16.8 % done in 186.32s.
 Advancement : 16.8 % done in 186.42s.
 Advancement : 16.9 % done in 186.58s.
 Advancement : 16.9 % done in 187.08s.
 Advancement : 16.9 % done in 187.22s.
 Advancement : 16.9 % done in 187.27s.
 Advancement : 16.9 % done in 187.40s.
 Advancement : 17.0 % done in 187.47s.
 Advancement : 17.0 % done in 187.53s.
 Advancement : 17.0 % done in 187.61s.
 Advancement : 17.0 % done in 187.63s.
 Advancement : 17.0 % done in 187.73s.
 Advancement : 17.1 % done in 188.20s.
 Advancement : 17.1 % done in 189.02s.
 Advancement : 17.1 % done in 189.06s.
 Advancement : 17.1 % done in 189.45s.
 Advancement : 17.1 % done in 189.48s.
 Advancement : 17.2 % done in 189.90s.
 Advancement : 17.2 % done in 190.18s.
 Advancement : 17.2 % done in 190.22s.
 Advancement : 17.2 % done in 190.44s.
 Advancement : 17.2 % done in 190.51s.
 Advancement : 17.3 % done in 190.72s.
 Advancement : 17.3 % done in 190.84s.
 Advancement : 17.3 % done in 191.01s.
 Advancement : 17.3 % done in 191.14s.
 Advancement : 17.3 % done in 191.26s.
 Advancement : 17.4 % done in 191.40s.
 Advancement : 17.4 % done in 191.61s.
 Advancement : 17.4 % done in 191.70s.
 Advancement : 17.4 % done in 192.07s.
 Advancement : 17.4 % done in 192.21s.
 Advancement : 17.5 % done in 192.40s.
 Advancement : 17.5 % done in 192.57s.
 Advancement : 17.5 % done in 192.69s.
 Advancement : 17.5 % done in 192.77s.
 Advancement : 17.5 % done in 192.93s.
 Advancement : 17.6 % done in 193.42s.
 Advancement : 17.6 % done in 193.61s.
 Advancement : 17.6 % done in 193.81s.
 Advancement : 17.6 % done in 193.85s.
 Advancement : 17.6 % done in 194.17s.
 Advancement : 17.7 % done in 194.20s.
 Advancement : 17.7 % done in 194.42s.
 Advancement : 17.7 % done in 194.49s.
 Advancement : 17.7 % done in 194.59s.
 Advancement : 17.7 % done in 194.78s.
 Advancement : 17.8 % done in 195.01s.
 Advancement : 17.8 % done in 195.14s.
 Advancement : 17.8 % done in 195.46s.
 Advancement : 17.8 % done in 195.63s.
 Advancement : 17.8 % done in 196.36s.
 Advancement : 17.9 % done in 196.92s.
 Advancement : 17.9 % done in 197.21s.
 Advancement : 17.9 % done in 197.24s.
 Advancement : 17.9 % done in 197.55s.
 Advancement : 17.9 % done in 197.58s.
 Advancement : 18.0 % done in 197.88s.
 Advancement : 18.0 % done in 198.11s.
 Advancement : 18.0 % done in 198.23s.
 Advancement : 18.0 % done in 198.24s.
 Advancement : 18.0 % done in 198.58s.
 Advancement : 18.1 % done in 198.65s.
 Advancement : 18.1 % done in 198.74s.
 Advancement : 18.1 % done in 198.85s.
 Advancement : 18.1 % done in 199.22s.
 Advancement : 18.1 % done in 199.51s.
 Advancement : 18.2 % done in 199.63s.
 Advancement : 18.2 % done in 199.87s.
 Advancement : 18.2 % done in 200.07s.
 Advancement : 18.2 % done in 200.18s.
 Advancement : 18.2 % done in 200.66s.
 Advancement : 18.3 % done in 200.78s.
 Advancement : 18.3 % done in 201.61s.
 Advancement : 18.3 % done in 202.01s.
 Advancement : 18.3 % done in 202.03s.
 Advancement : 18.3 % done in 202.57s.
 Advancement : 18.4 % done in 203.18s.
 Advancement : 18.4 % done in 203.33s.
 Advancement : 18.4 % done in 203.73s.
 Advancement : 18.4 % done in 203.85s.
 Advancement : 18.4 % done in 204.08s.
 Advancement : 18.5 % done in 204.38s.
 Advancement : 18.5 % done in 204.47s.
 Advancement : 18.5 % done in 204.64s.
 Advancement : 18.5 % done in 204.71s.
 Advancement : 18.5 % done in 205.31s.
 Advancement : 18.6 % done in 205.46s.
 Advancement : 18.6 % done in 205.81s.
 Advancement : 18.6 % done in 205.93s.
 Advancement : 18.6 % done in 206.08s.
 Advancement : 18.6 % done in 206.30s.
 Advancement : 18.7 % done in 206.39s.
 Advancement : 18.7 % done in 206.44s.
 Advancement : 18.7 % done in 206.51s.
 Advancement : 18.7 % done in 206.65s.
 Advancement : 18.7 % done in 207.14s.
 Advancement : 18.8 % done in 207.19s.
 Advancement : 18.8 % done in 207.47s.
 Advancement : 18.8 % done in 207.51s.
 Advancement : 18.8 % done in 207.63s.
 Advancement : 18.8 % done in 208.15s.
 Advancement : 18.9 % done in 208.41s.
 Advancement : 18.9 % done in 208.61s.
 Advancement : 18.9 % done in 208.77s.
 Advancement : 18.9 % done in 208.80s.
 Advancement : 18.9 % done in 208.96s.
 Advancement : 19.0 % done in 209.20s.
 Advancement : 19.0 % done in 209.38s.
 Advancement : 19.0 % done in 209.55s.
 Advancement : 19.0 % done in 209.66s.
 Advancement : 19.0 % done in 209.75s.
 Advancement : 19.1 % done in 209.79s.
 Advancement : 19.1 % done in 209.86s.
 Advancement : 19.1 % done in 209.92s.
 Advancement : 19.1 % done in 210.58s.
 Advancement : 19.1 % done in 210.97s.
 Advancement : 19.2 % done in 211.11s.
 Advancement : 19.2 % done in 211.18s.
 Advancement : 19.2 % done in 211.48s.
 Advancement : 19.2 % done in 211.71s.
 Advancement : 19.2 % done in 212.01s.
 Advancement : 19.3 % done in 212.18s.
 Advancement : 19.3 % done in 212.30s.
 Advancement : 19.3 % done in 212.38s.
 Advancement : 19.3 % done in 212.47s.
 Advancement : 19.3 % done in 212.64s.
 Advancement : 19.4 % done in 212.78s.
 Advancement : 19.4 % done in 213.18s.
 Advancement : 19.4 % done in 213.47s.
 Advancement : 19.4 % done in 213.65s.
 Advancement : 19.4 % done in 213.99s.
 Advancement : 19.5 % done in 214.12s.
 Advancement : 19.5 % done in 214.24s.
 Advancement : 19.5 % done in 214.36s.
 Advancement : 19.5 % done in 214.77s.
 Advancement : 19.5 % done in 214.84s.
 Advancement : 19.6 % done in 215.18s.
 Advancement : 19.6 % done in 215.28s.
 Advancement : 19.6 % done in 215.36s.
 Advancement : 19.6 % done in 215.54s.
